,Unnamed: 0,Last,Change,%Change,Open,Low,High,Previous Close,Volume,Value,Net-Foreign,52 Week High,52 Week Low,Support 1,Support 2,Resistance 1,Resistance 2,MA 20,MA 50,MA 100,MA 200,EMA 20,EMA 50,EMA 100,EMA 200,Trend-Short,Trend-Medium,Trend-Long,RSI(14),"MACD(12,26,9)",ATR(14),Volatility,CCI(20),"STS(14,3,3)",%R(14),VolumeSMA(10),VolumeSMA(15),VolumeSMA(20),ValueSMA(10),ValueSMA(15),ValueSMA(20),CandleStick(1),CandleStick(2),CandleStick(3),YTD%,MTD%,WTD%,NFB(5),NFB(15),NFB(30),NFB(60),NFB(360),EPS,EPS%,P/E,DPS%,P/BV,ROE,Date
32,135,8.75,0.0,0.0,8.76,8.75,8.78,8.75,2740900.0,23986732.0,2889036.0,11.64,4.25,8.68,7.72,8.85,9.58,8.44,7.44,6.8,6.71,8.4,7.71,7.28,7.72,UPTREND,UPTREND,UPTREND,73.19,0.3997,0.0243,LOW,90.5954,85.941,-16.6667,1728340.0,1997613.33,2176855.0,14970904.9,17055416.67,18241454.35,Shooting Star,None,None,-0.2483,0.027000000000000003,0.0069,25764720.0,59846787.0,139549565.0,209225016.0,0.0,0.0,0.0,36.46,0.0,2.52,0.0,2020-12-18
33,132,6.05,0.15,0.0254,6.1,5.95,6.45,5.9,10160300.0,62730395.0,-12983676.0,11.82,4.25,5.85,5.44,6.28,8.81,5.92,6.41,8.68,0.0,5.92,6.63,8.05,0.0,UPTREND,DOWNTREND,DOWNTREND,50.9863,-0.12,0.0611,HIGH,113.7732,59.2982,-42.1053,4328240.0,3532413.33,3578260.0,25896199.1,21023676.6,21259247.95,None,None,None,-0.4802,-0.021,0.0083,2921233.0,90787105.0,108499876.0,27405767.0,0.0,0.0,0.0,16.35,0.0,4.35,0.0,2020-05-13
34,132,4.9,-0.04,-0.0081,5.0,4.85,5.22,4.94,6627000.0,32925010.0,-4487560.0,11.82,4.25,4.37,4.37,5.14,9.98,6.68,8.89,10.19,0.0,6.27,8.2,9.63,0.0,DOWNTREND,DOWNTREND,DOWNTREND,20.7908,-1.3566,0.1118,HIGH,-55.9841,11.2475,-87.3047,3895650.0,3030173.33,2539840.0,18963881.0,15709272.4,14375009.15,None,None,None,-0.579,0.047,0.0652,-19054870.0,-28805621.0,-95121091.0,-120850142.0,0.0,0.0,0.0,13.24,0.0,3.53,0.0,2020-04-02
35,135,8.52,0.43,0.0532,8.1,8.0,8.52,8.09,2570300.0,21703758.0,16116759.0,11.64,4.25,7.88,6.52,8.94,9.98,7.67,6.71,6.59,6.81,7.7,7.08,6.88,7.59,UPTREND,UPTREND,SIDEWAYS,75.2448,0.43,0.0361,NEUTRAL,113.8664,82.3333,0.0,2828550.0,2505640.0,2452140.0,22743523.7,19925410.4,18892901.6,White Long Day,None,None,-0.268,0.2697,0.0994,39582570.0,95821600.0,155601182.0,97671681.0,0.0,0.0,0.0,35.5,0.0,2.46,0.0,2020-11-27
36,135,6.75,-0.13,-0.0189,6.8,6.7,6.8,6.88,1276300.0,8613350.0,5549693.0,11.82,4.25,6.54,5.7,6.92,7.22,6.19,6.06,6.53,7.16,6.35,6.23,6.46,7.57,UPTREND,SIDEWAYS,DOWNTREND,67.8336,0.1415,0.0337,NEUTRAL,111.1802,90.4184,-17.5439,1845710.0,1778086.67,2004550.0,11979978.9,11252837.67,12285366.6,None,None,None,-0.4201,0.1638,-0.0189,25304941.0,48759606.0,60256259.0,-48492569.0,0.0,0.0,0.0,27.0,0.0,2.0,0.0,2020-10-28
37,134,11.28,0.0,0.0,11.3,11.22,11.3,11.28,4047400.0,45654016.0,4520.0,11.82,11.2,11.24,11.24,11.47,11.74,11.5,11.49,0.0,0.0,11.46,11.49,0.0,0.0,DOWNTREND,SIDEWAYS,NONE,25.8064,-0.0142,0.0086,LOW,-195.7322,16.0428,-81.8182,1417460.0,1370966.67,1475360.0,16164238.2,15715356.4,16927458.1,Hanging Man,None,None,-0.0309,-0.0309,-0.0123,-570680.0,-25183134.0,26839198.0,-469242622.0,0.0,0.0,0.0,30.49,0.0,8.12,0.0,2020-01-22
38,133,6.8,-0.05,-0.0073,6.8,6.75,7.0,6.85,188200.0,1280945.0,-305085.0,11.82,4.25,6.75,5.14,7.02,7.4,7.01,6.78,6.48,0.0,6.97,6.89,7.26,0.0,DOWNTREND,UPTREND,UPTREND,44.8342,0.0248,0.0453,NEUTRAL,-54.8128,39.1534,-64.2857,1201430.0,1352280.0,1348055.0,8273669.5,9325217.73,9421738.85,Doji,None,None,-0.4158,-0.0761,-0.0116,8679736.0,-6824233.0,83096780.0,153812260.0,0.0,0.0,0.0,18.89,0.0,2.01,0.0,2020-07-29
39,131,4.5,-0.55,-0.1089,5.04,4.5,5.16,5.05,704100.0,3256923.0,-201526.0,11.82,4.5,4.5,4.5,7.84,10.55,8.85,9.98,10.74,0.0,8.22,9.53,10.49,0.0,DOWNTREND,DOWNTREND,DOWNTREND,9.3725,-0.728,0.1487,HIGH,-193.6432,3.4234,-100.0,1275240.0,1247286.67,1346735.0,9326624.3,10081496.47,11799656.65,Black Long Day,None,None,-0.6134,-0.5263,-0.1089,-4365095.0,-21623260.0,-87772628.0,-111228946.0,0.0,0.0,0.0,12.16,0.0,3.24,0.0,2020-03-23
40,134,5.75,-0.07,-0.012,5.82,5.73,5.82,5.82,3432800.0,19756096.0,-6451032.0003,11.82,4.25,5.72,5.14,5.96,6.42,6.07,6.52,6.43,8.03,6.06,6.35,6.76,8.13,DOWNTREND,DOWNTREND,SIDEWAYS,27.7521,-0.1842,0.028999999999999998,LOW,-139.2424,15.0942,-91.6667,5146060.0,3929313.33,3297775.0,30431341.5,23342082.33,19708936.0,Black Long Day,None,None,-0.506,-0.0726,-0.012,-25405903.0,-100431354.0,-104142417.0,-21045637.0,0.0,0.0,0.0,23.0,0.0,1.7,0.0,2020-09-14
41,131,4.51,0.01,0.0022,4.79,4.51,4.79,4.5,1076000.0,4952910.0,-2298720.0003,11.82,4.5,4.5,4.5,6.05,10.38,8.25,9.7,10.6,0.0,7.54,9.15,10.26,0.0,DOWNTREND,DOWNTREND,DOWNTREND,9.5619,-0.9869,0.1369,HIGH,-133.1331,0.0,-99.8175,1262010.0,1149220.0,1221550.0,8229356.8,8513736.07,9930148.25,Black Marubozu,None,None,-0.6125,-0.5253,-0.1069,-4473552.0,-14373994.0,-79305378.0,-112650694.0,0.0,0.0,0.0,12.19,0.0,3.24,0.0,2020-03-25
