,Unnamed: 0,Last,Change,%Change,Open,Low,High,Previous Close,Volume,Value,Net-Foreign,52 Week High,52 Week Low,Support 1,Support 2,Resistance 1,Resistance 2,MA 20,MA 50,MA 100,MA 200,EMA 20,EMA 50,EMA 100,EMA 200,Trend-Short,Trend-Medium,Trend-Long,RSI(14),RSI(14).1,"MACD(12,26,9)",ATR(14),Volatility,CCI(20),"STS(14,3,3)",%R(14),VolumeSMA(10),VolumeSMA(15),VolumeSMA(20),ValueSMA(10),ValueSMA(15),ValueSMA(20),CandleStick(1),CandleStick(2),CandleStick(3),YTD%,MTD%,WTD%,NFB(5),NFB(15),NFB(30),NFB(60),NFB(360),EPS,EPS%,P/E,DPS%,P/BV,ROE,Date
11,69,15.7,0.2,0.0129,15.56,15.52,15.9,15.5,1879800.0,29507716.0,-444458.0,16.98,13.2,15.48,14.98,16.0,16.8,15.78,0.0,0.0,0.0,15.58,0.0,0.0,0.0,SIDEWAYS,NONE,NONE,50.4634,NEUTRAL,0.0,0.0309,NEUTRAL,-17.658,17.8862,-78.0488,4195300.0,5786860.0,8154290.0,66173932.2,93004873.07,128445569.7,None,None,None,-0.0655,-0.0126,-0.0188,-40527646.0,-124577484.0,-43576888.0,0.0,0.0,0.0,0.0,40.26,0.0,10.83,0.0,2020-12-11
12,69,16.0,0.32,0.0204,15.7,15.68,16.0,15.68,3146000.0,49828564.0,4646282.0,16.98,13.2,15.41,14.77,16.09,16.8,15.62,0.0,0.0,0.0,15.53,0.0,0.0,0.0,UPTREND,NONE,NONE,54.3786,NEUTRAL,0.0,0.0351,NEUTRAL,41.9508,35.9896,-52.1277,6872380.0,9023473.33,9930990.0,111085602.0,142823714.8,154429331.2,White Long Day,None,None,-0.0476,0.0063,0.0063,-46054406.0,6229162.0,0.0,0.0,0.0,0.0,0.0,41.03,0.0,11.03,0.0,2020-12-04
13,69,15.48,-0.52,-0.0325,16.0,15.48,16.0,16.0,3852700.0,60540180.0,-22010032.0,16.98,13.2,15.41,14.38,16.2,16.8,15.5,0.0,0.0,0.0,15.46,0.0,0.0,0.0,UPTREND,NONE,NONE,48.1229,NEUTRAL,0.0,0.0385,NEUTRAL,19.0574,44.7779,-70.7547,8340550.0,9625940.0,11444620.0,134089905.2,151378235.47,175878928.1,Black Marubozu,Bearish Engulfing,None,-0.0786,-0.0264,-0.0264,-57054946.0,40526772.0,0.0,0.0,0.0,0.0,0.0,39.69,0.0,10.68,0.0,2020-12-02
14,69,13.92,-1.3,-0.0854,15.22,13.2,15.32,15.22,126173700.0,1774978096.0,12405594.0,16.8,13.2,13.56,13.56,16.01,16.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE,0.0,OVERSOLD,0.0,0.0,LOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,-0.1714,-0.1714,-0.1714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-27
15,69,15.16,0.66,0.0455,14.5,14.38,15.2,14.5,26882900.0,401012396.0,58493670.0,16.8,13.2,13.56,13.56,16.01,16.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE,0.0,OVERSOLD,0.0,0.0,LOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White Long Day,None,None,-0.0976,-0.0976,-0.0976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-29
16,69,16.0,0.1,0.0063,15.9,15.62,16.18,15.9,6784600.0,108302526.0,-29136416.0,16.98,13.2,15.56,14.38,16.36,16.8,15.47,0.0,0.0,0.0,15.46,0.0,0.0,0.0,UPTREND,NONE,NONE,54.7831,NEUTRAL,0.0,0.0376,NEUTRAL,57.2185,50.0141,-45.3704,9768100.0,10091100.0,13622020.0,156287533.6,158136525.87,208219016.0,None,None,None,-0.0476,0.0063,0.0063,-52576822.0,79230096.0,0.0,0.0,0.0,0.0,0.0,41.03,0.0,11.03,0.0,2020-12-01
17,69,15.0,0.02,0.0013,15.0,14.82,15.1,14.98,16998000.0,254765850.0,12581192.0,16.8,13.2,14.38,13.56,15.2,16.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE,0.0,OVERSOLD,0.0,0.0,LOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doji,None,None,-0.1071,0.0149,0.0149,-45914264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-06
18,69,15.34,0.04,0.0026,15.24,15.06,15.36,15.3,8594400.0,130083470.0,-74075016.0,16.98,13.2,15.17,14.38,15.84,16.36,15.72,0.0,0.0,0.0,15.57,0.0,0.0,0.0,DOWNTREND,NONE,NONE,44.6908,NEUTRAL,0.1861,0.0264,LOW,-208.1892,30.5555,-68.75,5436880.0,5084860.0,5112100.0,84071930.6,79068580.0,80012718.1,Hammer,None,None,-0.0869,-0.0352,-0.0279,-180522718.0,-245561242.0,-166331146.0,0.0,0.0,0.0,0.0,39.33,0.0,10.58,0.0,2020-12-23
19,69,15.6,-0.1,-0.0064,15.7,15.6,15.76,15.7,5167100.0,80974712.0,-3407130.0,16.98,13.2,15.48,14.81,15.8,16.8,15.84,0.0,0.0,0.0,15.59,0.0,0.0,0.0,DOWNTREND,NONE,NONE,48.952,NEUTRAL,0.0,0.0285,LOW,-54.1407,21.405,-79.6875,4127490.0,4593773.33,7223515.0,65042673.2,73214009.87,114622997.7,None,Bearish Engulfing,None,-0.0714,-0.0189,-0.0064,-40366036.0,-150352586.0,31005936.0,0.0,0.0,0.0,0.0,40.0,0.0,10.76,0.0,2020-12-15
20,69,15.1,0.24,0.0162,14.86,14.86,15.12,14.86,13590200.0,204380464.0,41615406.0,16.8,13.2,14.77,13.56,15.16,16.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE,0.0,OVERSOLD,0.0,0.0,LOW,0.0,0.0,0.0,25711390.0,0.0,0.0,379006803.6,0.0,0.0,White Long Day,None,None,-0.1012,0.0217,0.0067,85817962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-11
21,69,15.22,-1.58,-0.094,16.78,14.92,16.8,16.8,229736800.0,3649651366.0,-94051344.0,16.8,14.92,15.07,15.07,16.01,16.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE,0.0,OVERSOLD,0.0,0.0,LOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Black Long Day,None,None,-0.094,-0.094,-0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-26
