,Unnamed: 0,Last,Change,%Change,Open,Low,High,Previous Close,Volume,Value,Net-Foreign,52 Week High,52 Week Low,Support 1,Support 2,Resistance 1,Resistance 2,MA 20,MA 50,MA 100,MA 200,EMA 20,EMA 50,EMA 100,EMA 200,Trend-Short,Trend-Medium,Trend-Long,RSI(14),RSI(14).1,"MACD(12,26,9)",ATR(14),Volatility,CCI(20),"STS(14,3,3)",%R(14),VolumeSMA(10),VolumeSMA(15),VolumeSMA(20),ValueSMA(10),ValueSMA(15),ValueSMA(20),CandleStick(1),CandleStick(2),CandleStick(3),YTD%,MTD%,WTD%,NFB(5),NFB(15),NFB(30),NFB(60),NFB(360),EPS,EPS%,P/E,DPS%,P/BV,ROE,Date
39,189,2.93,-0.18,-0.0579,3.0,2.88,3.09,3.11,52944000.0,156927870.0,4211400.0,4.5,1.28,2.9,1.39,3.56,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE,64.7398,NEUTRAL,0.0,0.1779,HIGH,0.0,44.4245,-75.4808,97861000.0,148338266.67,0.0,342157633.0,479142153.33,0.0,None,None,None,1.93,-0.1629,-0.0579,3797920.0,-6530070.0,0.0,0.0,0.0,0.0,0.0,97.67,0.0,41.86,0.0,2020-07-06
40,189,3.5,0.25,0.0769,3.36,3.24,3.55,3.25,74253000.0,251263440.0,-2941270.0,4.5,1.28,3.22,1.39,3.66,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE,0.0,OVERSOLD,0.0,0.0,LOW,0.0,0.0,0.0,182668500.0,0.0,0.0,606435778.0,0.0,0.0,None,None,None,2.5,2.5,-0.0028,5140000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-30
41,189,2.49,-0.11,-0.0423,2.6,2.4,2.6,2.6,20985000.0,52383540.0,622400.0,4.5,1.28,2.44,2.08,2.84,3.84,3.09,0.0,0.0,0.0,2.9,0.0,0.0,0.0,DOWNTREND,NONE,NONE,54.0123,NEUTRAL,0.0,0.1433,HIGH,-136.0305,12.7132,-92.56200000000001,30526800.0,42403400.0,64193900.0,86098045.0,128920063.33,214127839.0,None,None,None,1.49,-0.2886,-0.0423,4797420.0,12857680.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,35.57,0.0,2020-07-20
42,190,3.15,-0.23,-0.068,3.38,3.13,3.38,3.38,74083000.0,239044070.0,-6140540.0,4.5,1.28,3.13,2.98,3.46,3.57,3.12,3.06,0.0,0.0,3.14,3.05,0.0,0.0,UPTREND,SIDEWAYS,NONE,52.4729,NEUTRAL,0.047,0.0453,NEUTRAL,63.2008,62.5731,-64.9123,48398800.0,42484533.33,44921150.0,156332498.0,135420415.33,142842547.5,Black Long Day,None,None,2.15,0.0396,-0.0708,4737510.0,46217810.0,46306120.0,89248190.0,0.0,0.0,0.0,315.0,0.0,12.6,0.0,2020-10-20
43,191,5.9,0.08,0.0137,5.78,5.65,5.98,5.82,17698300.0,103278924.0,516372.0,6.7,1.28,5.74,4.09,6.07,6.48,5.48,4.18,3.52,0.0,5.44,4.55,3.88,0.0,UPTREND,UPTREND,UPTREND,68.1249,NEUTRAL,0.5982,0.0518,HIGH,44.4,55.8813,-54.0541,39224990.0,41107653.33,42491690.0,236932303.6,237777260.53,232123979.9,None,None,None,4.9,-0.0183,-0.0167,-93052230.0,-95290093.0,-85030343.0,-36445473.0,0.0,0.0,0.0,590.0,0.0,23.6,0.0,2020-12-10
44,190,2.99,0.0,0.0,3.0,2.95,3.02,2.99,8128000.0,24332510.0,-149940.0,4.5,1.28,2.8,2.48,3.08,3.26,3.03,2.91,0.0,0.0,2.98,2.93,0.0,0.0,UPTREND,UPTREND,NONE,53.5661,NEUTRAL,0.0562,0.0598,HIGH,-32.1873,47.3333,-54.0,31797900.0,36023200.0,35813300.0,96363499.0,110428971.33,108576410.0,None,None,None,1.99,0.017,0.0,1477130.0,41805780.0,41873540.0,0.0,0.0,0.0,0.0,299.0,0.0,11.96,0.0,2020-09-07
45,191,5.99,0.09,0.0153,5.93,5.92,6.05,5.9,12707400.0,76033952.0,-1423113.0,6.7,1.28,5.74,4.2,6.07,6.48,5.57,4.24,3.56,0.0,5.49,4.61,3.92,0.0,UPTREND,UPTREND,UPTREND,69.4918,NEUTRAL,0.584,0.0491,NEUTRAL,56.85,51.7103,-49.3056,29933020.0,36979680.0,41813360.0,178213252.7,218250465.33,230526917.0,None,None,None,4.99,-0.0033,-0.0017,-89244097.0,-107484536.0,-92456346.0,-37871916.0,0.0,0.0,0.0,599.0,0.0,23.96,0.0,2020-12-11
46,191,6.0,0.07,0.0118,5.94,5.93,6.14,5.93,21603100.0,130555052.0,-13660238.0,6.7,1.28,5.82,3.81,6.24,6.48,5.19,4.01,3.43,0.0,5.28,4.38,3.76,0.0,UPTREND,UPTREND,UPTREND,72.536,OVERBOUGHT,0.6191,0.0531,HIGH,75.9418,71.3209,-31.25,42338130.0,47358700.0,45547925.0,252359119.2,262073987.73,236942968.8,Inverted Hammer,Tweezer Bottoms,None,5.0,-0.0017,-0.0017,-25057012.0,-23774067.0,-275347.0,46030773.0,0.0,0.0,0.0,600.0,0.0,24.0,0.0,2020-12-04
47,190,3.0,0.07,0.0239,2.93,2.8,3.02,2.93,34525000.0,101205490.0,584490.0,4.5,1.28,2.86,2.48,3.06,3.24,3.01,2.85,0.0,0.0,2.99,2.95,0.0,0.0,SIDEWAYS,UPTREND,NONE,52.6273,NEUTRAL,0.0243,0.0461,NEUTRAL,-104.2613,64.3625,-35.4839,18664200.0,21536266.67,25363100.0,56047452.0,64456246.0,76277812.5,None,None,None,2.0,0.0204,-0.0132,3067890.0,5927600.0,42726290.0,60862820.0,0.0,0.0,0.0,300.0,0.0,12.0,0.0,2020-09-22
48,189,2.36,-0.1,-0.0407,2.44,2.29,2.49,2.46,37205000.0,88181180.0,104290.0,4.5,1.28,2.32,2.32,2.7,3.62,2.97,0.0,0.0,0.0,2.81,0.0,0.0,0.0,DOWNTREND,NONE,NONE,51.5148,NEUTRAL,0.0,0.1398,HIGH,-133.4207,6.6837,-93.2692,27786900.0,36724733.33,47319400.0,74178095.0,105868522.0,147738942.0,None,None,None,1.36,-0.3257,-0.0923,4281580.0,16018080.0,0.0,0.0,0.0,0.0,0.0,78.67,0.0,33.71,0.0,2020-07-22
