,Unnamed: 0,Last,Change,%Change,Open,Low,High,Volume,Value,Net-Foreign,52 Week High,52 Week Low,Support 1,Support 2,Resistance 1,Resistance 2,MA 20,MA 50,MA 100,MA 200,EMA 20,EMA 50,EMA 100,EMA 200,Trend-Short,Trend-Medium,Trend-Long,RSI(14),"MACD(12,26,9)",ATR(14),Volatility,CCI(20),"STS(14,3,3)",%R(14),VolumeSMA(10),VolumeSMA(15),VolumeSMA(20),ValueSMA(10),ValueSMA(15),ValueSMA(20),CandleStick(1),CandleStick(2),CandleStick(3),YTD%,MTD%,WTD%,NFB(5),NFB(15),NFB(30),NFB(60),NFB(360),EPS,EPS%,P/E,DPS%,P/BV,ROE,Date
62,39,2.38,0.04,0.0171,2.36,2.31,2.38,489000.0,1148030.0,137820.0,5.3,1.75,2.32,2.12,2.52,2.66,2.41,2.33,2.54,2.68,2.38,2.39,2.5,2.79,UPTREND,UPTREND,DOWNTREND,50.2957,0.0305,0.0442,NEUTRAL,-65.8489,31.5315,-59.4595,9723700.0,7231800.0,16189000.0,23677501.0,17571485.33,39050603.5,Hammer,None,None,-0.0881,-0.0442,-0.0518,-67661860.0,-205629610.0,-715730730.0,-739006750.0,0.0,0.0,0.0,15.87,0.0,1.1,0.0,2020-09-11
63,37,3.0,0.0,0.0,3.04,2.95,3.08,3567000.0,10706920.0,1324190.0,5.3,1.75,2.6,2.15,3.04,3.2,2.58,2.47,2.73,0.0,2.61,2.59,2.87,0.0,UPTREND,UPTREND,DOWNTREND,72.1569,0.0834,0.0549,HIGH,182.3006,86.2098,-12.6984,7226500.0,5362000.0,4539900.0,19579921.0,14440212.0,12084712.5,None,None,None,0.1494,0.3699,0.1236,-2819550.0,-30941960.0,-40801540.0,-60360740.0,0.0,0.0,0.0,20.0,0.0,1.83,0.0,2020-04-29
64,38,2.51,-0.05,-0.0195,2.56,2.5,2.56,977000.0,2454600.0,-106420.0,5.3,1.75,2.5,2.32,2.58,2.82,2.62,2.74,2.6,0.0,2.61,2.65,2.76,0.0,DOWNTREND,DOWNTREND,UPTREND,41.3418,-0.0389,0.0365,NEUTRAL,-114.9425,10.4762,-97.1429,630000.0,2719133.33,2305850.0,1611397.0,7083422.0,6030438.0,Black Long Day,None,Three Black Crows,-0.0383,-0.0271,-0.0233,-52920.0,-243880.0,-1434220.0,-21153680.0,0.0,0.0,0.0,14.76,0.0,1.17,0.0,2020-07-08
65,38,2.9,0.01,0.0035,2.87,2.78,2.93,2806000.0,8008430.0,454220.0,5.3,2.46,2.84,2.7,3.18,3.66,3.08,3.01,0.0,0.0,3.04,3.2,0.0,0.0,DOWNTREND,SIDEWAYS,NONE,45.9098,-0.0002,0.0834,HIGH,-70.5882,27.673000000000002,-76.4151,5305800.0,7840466.67,6727000.0,16031800.0,25318822.67,21395495.0,None,None,None,0.1111,-0.0492,-0.0461,5705140.0,205630.0,-7138770.0,38677160.0,0.0,0.0,0.0,19.33,0.0,1.77,0.0,2020-02-11
66,38,3.0,0.05,0.0169,2.98,2.96,3.05,1064000.0,3180250.0,8930.0,5.3,2.46,2.92,2.46,3.18,3.68,2.82,3.31,0.0,0.0,2.96,3.35,0.0,0.0,UPTREND,DOWNTREND,NONE,49.3295,-0.1403,0.0592,HIGH,75.8352,70.5628,-29.8701,3885100.0,4040066.67,3892600.0,11431918.0,11384593.33,10932764.5,None,Bullish Harami,None,0.1494,0.1494,-0.0196,-5269800.0,-2335360.0,25126270.0,89021910.0,0.0,0.15,-0.4643,20.0,0.0,1.83,0.0,2020-01-15
67,38,3.23,-0.17,-0.05,3.39,3.17,3.45,6030000.0,19768680.0,151410.0,5.3,2.46,3.06,2.56,3.66,3.84,3.03,3.16,0.0,0.0,3.11,3.3,0.0,0.0,UPTREND,DOWNTREND,NONE,53.0713,0.0022,0.0742,HIGH,83.9874,69.3878,-48.9796,8148200.0,6822200.0,6236600.0,26759190.0,22101484.0,19665079.5,None,None,None,0.2375,0.2375,-0.1028,-5757410.0,-11601420.0,2438700.0,72092870.0,0.0,0.0,0.0,21.53,0.0,1.97,0.0,2020-01-28
68,38,2.05,0.14,0.0733,1.91,1.91,2.06,4121000.0,8186140.0,-5021800.0,5.3,1.75,1.87,1.82,2.08,2.57,2.23,2.48,2.49,2.91,2.19,2.4,2.58,2.92,DOWNTREND,DOWNTREND,SIDEWAYS,38.9297,-0.1441,0.0633,HIGH,-82.7089,24.826,-66.1017,3672900.0,2680933.33,2242200.0,7323276.0,5425655.33,4639962.5,White Long Day,Bullish Engulfing,None,-0.2146,-0.0097,-0.0097,-24122560.0,-34783200.0,-34751300.0,-27222760.0,0.0,0.0,0.0,12.06,0.0,0.95,0.0,2020-08-04
69,38,2.54,-0.03,-0.0117,2.59,2.54,2.59,634000.0,1615100.0,10200.0,5.3,1.75,2.53,2.15,2.6,2.9,2.65,2.74,2.61,0.0,2.62,2.66,2.77,0.0,DOWNTREND,DOWNTREND,UPTREND,42.84,-0.0346,0.0387,NEUTRAL,-87.994,15.2381,-88.5714,682100.0,2742666.67,2387750.0,1761765.0,7158191.33,6291291.5,Black Marubozu,Bearish Engulfing,None,-0.0268,-0.0155,-0.0117,285330.0,-232230.0,1337000.0,-25891980.0,0.0,0.0,0.0,14.94,0.0,1.18,0.0,2020-07-06
70,37,2.5,0.1,0.0417,2.45,2.4,2.5,2270000.0,5574760.0,-1619600.0,5.3,1.75,2.01,1.82,2.86,3.2,2.12,2.63,2.93,0.0,2.24,2.52,2.95,0.0,UPTREND,DOWNTREND,DOWNTREND,57.4285,-0.1611,0.0694,HIGH,164.6853,94.359,0.0,1179100.0,1476133.33,1905950.0,2593734.0,3107856.0,4049749.5,None,None,None,-0.0421,0.1416,0.2315,-2718890.0,-6955180.0,-31359040.0,-36567350.0,0.0,0.0,0.0,16.67,0.0,1.52,0.0,2020-04-03
71,38,2.58,0.04,0.0157,2.58,2.57,2.63,483000.0,1258390.0,195970.0,5.3,1.75,2.52,2.21,2.66,2.9,2.7,2.74,2.63,0.0,2.66,2.68,2.79,0.0,DOWNTREND,SIDEWAYS,UPTREND,44.3037,-0.0208,0.0446,NEUTRAL,-83.9796,20.2645,-77.7778,3873900.0,2964800.0,2510500.0,10114878.0,7788064.0,6642593.5,Doji,None,None,-0.0115,0.0157,-0.0264,-80630.0,-665050.0,1525740.0,-32675190.0,0.0,0.0,0.0,11.22,0.0,1.2,0.0,2020-06-30
72,37,2.54,-0.04,-0.0155,2.58,2.54,2.58,662000.0,1685920.0,22970.0,5.3,1.75,2.46,2.15,2.76,3.08,2.81,2.55,2.71,0.0,2.71,2.69,2.84,0.0,DOWNTREND,UPTREND,DOWNTREND,39.7482,0.0271,0.0444,NEUTRAL,-134.0927,6.724,-100.0,621300.0,760200.0,1277600.0,1679208.0,2115670.0,3692650.0,Black Marubozu,Bearish Engulfing,None,-0.0268,-0.1419,-0.0764,2646700.0,8885000.0,-18632060.0,-55095810.0,0.0,0.0,0.0,16.93,0.0,1.55,0.0,2020-05-29
73,38,2.28,0.0,0.0,2.32,2.26,2.32,521000.0,1188450.0,-615350.0,5.3,1.75,2.24,2.15,2.5,2.69,2.49,2.64,2.56,0.0,2.47,2.57,2.7,0.0,DOWNTREND,DOWNTREND,SIDEWAYS,32.201,-0.0736,0.0429,NEUTRAL,-143.7486,20.0159,-79.4872,811500.0,668133.33,746800.0,1956649.0,1630742.0,1859207.0,Black Long Day,None,None,-0.1264,-0.1163,0.0,-1538690.0,-1268220.0,-2833520.0,676880.0,0.0,0.0,0.0,13.41,0.0,1.06,0.0,2020-07-20
74,39,2.8,-0.02,-0.0071,2.83,2.75,2.83,2072000.0,5770970.0,214660.0,4.47,1.75,2.68,2.5,2.86,2.99,2.68,2.52,2.49,2.6,2.68,2.57,2.56,2.76,UPTREND,UPTREND,SIDEWAYS,62.9243,0.0723,0.0334,NEUTRAL,136.2007,86.8687,-21.2121,1598700.0,2005400.0,2046600.0,4350448.0,5374321.33,5456889.0,Hanging Man,None,None,0.0728,0.0145,-0.021,420160.0,1654940.0,7907040.0,-721565250.0,0.0,0.0,0.0,18.67,0.0,1.29,0.0,2020-10-20
75,39,3.7,0.05,0.0137,3.64,3.64,3.72,1533000.0,5628450.0,-3700.0,3.79,1.75,3.46,2.91,3.76,4.18,3.27,2.97,2.65,2.62,3.34,3.04,2.85,2.86,UPTREND,UPTREND,UPTREND,72.9851,0.1827,0.0343,NEUTRAL,110.3252,88.5362,-10.3448,2927000.0,2813000.0,2447400.0,10278191.0,9505051.33,8119537.5,White Long Day,None,None,0.4176,0.135,-0.0107,-914750.0,2567630.0,4546970.0,12486860.0,0.0,0.0,0.0,26.43,0.0,1.67,0.0,2020-12-10
76,39,2.44,-0.07,-0.0279,2.49,2.4,2.6,11007000.0,26947970.0,-24206720.0,5.3,1.75,2.38,2.15,2.58,2.66,2.4,2.35,2.54,2.71,2.4,2.4,2.51,2.81,UPTREND,SIDEWAYS,DOWNTREND,53.5011,0.0365,0.0475,NEUTRAL,91.9291,77.4775,-43.2432,8394400.0,20048600.0,18145150.0,20500812.0,48405844.67,43327429.5,None,None,None,-0.0651,-0.0201,-0.0279,-112421320.0,-658242600.0,-688964310.0,-695641560.0,0.0,0.0,0.0,16.27,0.0,1.12,0.0,2020-09-07
77,37,2.75,0.05,0.0185,2.69,2.69,2.75,941000.0,2568920.0,1769360.0,5.3,1.75,2.68,2.48,2.84,3.08,2.87,2.51,2.71,0.0,2.78,2.71,2.87,0.0,DOWNTREND,UPTREND,DOWNTREND,49.7978,0.0774,0.0452,NEUTRAL,-103.8104,15.942,-80.4348,787600.0,1458400.0,2213300.0,2219607.0,4243312.67,6460956.0,White Marubozu,Tweezer Bottoms,None,0.0536,-0.0709,-0.0517,2047460.0,5689040.0,-21784390.0,-60483820.0,0.0,0.0,0.0,18.33,0.0,1.68,0.0,2020-05-22
78,37,2.72,0.02,0.0074,2.7,2.66,2.75,922000.0,2491410.0,108510.0,5.3,1.75,2.68,2.6,2.92,3.08,2.85,2.49,2.7,0.0,2.8,2.71,2.87,0.0,SIDEWAYS,UPTREND,DOWNTREND,47.8478,0.1084,0.0507,HIGH,-98.8836,16.9741,-86.9565,1208100.0,2048400.0,4285000.0,3460012.0,6021226.67,11913378.0,None,None,None,0.0421,-0.0811,-0.0621,4384720.0,4372390.0,-33555750.0,-64156190.0,0.0,0.0,0.0,18.13,0.0,1.66,0.0,2020-05-19
79,38,2.89,0.0,0.0,2.9,2.81,2.91,2271000.0,6524230.0,43590.0,5.3,2.46,2.74,2.46,3.02,3.18,2.82,3.23,0.0,0.0,2.92,3.28,0.0,0.0,UPTREND,DOWNTREND,NONE,46.9414,-0.1006,0.0614,HIGH,22.7461,48.8263,-47.8873,3778400.0,4012200.0,4051500.0,11205792.0,11589150.0,11394450.0,None,None,None,0.1073,0.1073,0.0248,-953690.0,-7344400.0,13379340.0,77428610.0,0.0,0.0,0.0,19.27,0.0,1.76,0.0,2020-01-21
80,38,3.14,0.06,0.0195,3.16,3.01,3.23,6629000.0,20786180.0,1590460.0,5.3,2.46,2.72,2.58,3.3,3.66,3.09,3.05,0.0,0.0,3.07,3.24,0.0,0.0,UPTREND,SIDEWAYS,NONE,51.4395,0.0146,0.0828,HIGH,11.6814,34.9057,-53.7736,7342400.0,7814066.67,6825500.0,23602494.0,25174328.0,21745433.0,None,None,None,0.2031,0.0295,0.0295,4859530.0,-1946290.0,-2916570.0,48858290.0,0.0,0.0,0.0,20.93,0.0,1.91,0.0,2020-02-06
81,39,3.82,0.12,0.0324,3.7,3.69,3.85,3229000.0,12267290.0,167080.0,3.85,1.75,3.56,2.91,3.84,4.12,3.31,2.99,2.66,2.62,3.39,3.07,2.87,2.87,UPTREND,UPTREND,UPTREND,75.9149,0.1929,0.0338,NEUTRAL,118.7148,90.1008,-3.2609,2699200.0,2968800.0,2564050.0,9610230.0,10148379.33,8601526.5,White Long Day,None,None,0.4636,0.1718,0.0214,-730290.0,2611540.0,3865360.0,12653940.0,0.0,0.0,0.0,27.29,0.0,1.73,0.0,2020-12-11
82,37,2.44,0.02,0.0083,2.48,2.44,2.54,2490000.0,6188730.0,-2050430.0,5.3,2.34,2.38,2.38,2.86,3.2,2.87,2.92,0.0,0.0,2.84,3.03,0.0,0.0,DOWNTREND,SIDEWAYS,NONE,36.5258,-0.0627,0.0844,HIGH,-188.2904,0.0,-89.01100000000001,3671500.0,3054866.67,3719350.0,10270704.0,8570226.0,10679397.5,None,Bearish Harami,None,-0.0651,-0.0792,-0.0792,-14973100.0,-15589590.0,-15794590.0,44710.0,0.0,0.0,0.0,16.27,0.0,1.49,0.0,2020-03-03
83,37,2.87,0.05,0.0177,2.84,2.79,2.89,1557000.0,4406210.0,845490.0,5.3,1.75,2.8,2.46,3.08,3.2,2.74,2.47,2.7,0.0,2.76,2.66,2.88,0.0,UPTREND,UPTREND,DOWNTREND,58.8217,0.1362,0.0556,HIGH,35.4713,62.2491,-43.1034,3639000.0,5735200.0,4676400.0,10702305.0,15835146.0,12822122.5,None,None,None,0.0996,-0.0304,-0.0304,-1473130.0,-24410180.0,-40354710.0,-66948550.0,0.0,0.0,0.0,19.13,0.0,1.75,0.0,2020-05-08
84,39,3.74,0.26,0.0747,3.49,3.48,3.76,5777000.0,20993400.0,-625050.0,3.76,1.75,3.2,2.88,3.75,4.1,3.15,2.9,2.61,2.6,3.22,2.96,2.8,2.84,UPTREND,UPTREND,UPTREND,77.9865,0.1478,0.0338,NEUTRAL,159.4026,92.2798,-2.3529,3297200.0,2677733.33,2327300.0,11060257.0,8783022.0,7516127.0,White Long Day,None,None,0.433,0.1472,0.1472,-564610.0,2435560.0,5027620.0,12934660.0,0.0,0.0,0.0,26.71,0.0,1.69,0.0,2020-12-04
85,39,2.54,0.08,0.0325,2.46,2.4,2.54,2654000.0,6520310.0,287360.0,5.3,1.75,2.38,2.28,2.58,2.66,2.43,2.32,2.52,2.63,2.43,2.41,2.5,2.77,SIDEWAYS,UPTREND,DOWNTREND,57.635,0.0273,0.0438,NEUTRAL,81.8255,73.5632,-20.6897,3802000.0,6779133.33,7012100.0,9182975.0,16418113.33,17026616.0,None,None,None,-0.0268,0.0201,-0.0117,4385430.0,-124712330.0,-699654050.0,-734581460.0,0.0,0.0,0.0,16.93,0.0,1.17,0.0,2020-09-22
86,38,2.2,-0.03,-0.0135,2.23,2.18,2.24,1959000.0,4310750.0,-3286970.0,5.3,1.75,2.19,1.98,2.32,2.66,2.45,2.61,2.54,0.0,2.42,2.55,2.68,0.0,DOWNTREND,DOWNTREND,SIDEWAYS,28.5035,-0.0854,0.0445,NEUTRAL,-145.4915,12.5286,-95.12200000000001,992000.0,841400.0,811000.0,2306805.0,1995037.33,1959101.0,None,None,None,-0.1571,-0.1473,-0.0351,-6201860.0,-6367190.0,-6677250.0,-1716010.0,0.0,0.0,0.0,12.94,0.0,1.02,0.0,2020-07-22
87,37,2.53,0.02,0.008,2.55,2.51,2.64,2608000.0,6684890.0,-3675230.0,5.3,1.75,2.21,1.82,2.58,3.2,2.13,2.59,2.9,0.0,2.29,2.52,2.93,0.0,UPTREND,DOWNTREND,DOWNTREND,58.4146,-0.1151,0.0665,HIGH,170.6279,91.0112,-12.3596,1691800.0,1417200.0,2016850.0,3993198.0,3207064.67,4379403.5,None,None,None,-0.0307,0.1553,0.012,-10369080.0,-11881290.0,-38699430.0,-44771170.0,0.0,0.0,0.0,16.87,0.0,1.54,0.0,2020-04-07
88,38,2.17,0.04,0.0188,2.15,2.13,2.2,20986000.0,45360530.0,0.0,5.3,1.75,1.88,1.82,2.2,2.51,2.17,2.45,2.49,2.88,2.18,2.37,2.56,2.9,DOWNTREND,DOWNTREND,SIDEWAYS,46.1961,-0.1348,0.0578,HIGH,-3.8895,62.1395,-31.9149,7688700.0,5599266.67,4388550.0,15843925.0,11594993.33,9143998.0,None,None,None,-0.1686,0.0483,0.0483,-6723200.0,-34128300.0,-34927410.0,-28977770.0,0.0,0.0,0.0,12.76,0.0,1.01,0.0,2020-08-07
89,39,3.54,0.02,0.0057,3.56,3.47,3.56,1923000.0,6762890.0,31300.0,3.71,1.75,3.18,2.86,3.56,3.76,3.08,2.86,2.59,2.6,3.13,2.9,2.76,2.82,UPTREND,UPTREND,UPTREND,76.357,0.1245,0.0328,NEUTRAL,171.1415,81.1195,-5.8824,2921000.0,2397533.33,2151750.0,9514320.0,7663878.67,6775274.5,Hanging Man,None,None,0.3563,0.0859,0.0859,3164980.0,3071160.0,6111900.0,-54260250.0,0.0,0.0,0.0,25.29,0.0,1.6,0.0,2020-12-02
90,39,2.76,-0.05,-0.0178,2.8,2.75,2.8,843000.0,2324560.0,5520.0,4.21,1.75,2.68,2.56,2.86,2.99,2.73,2.57,2.5,2.6,2.73,2.61,2.58,2.76,UPTREND,UPTREND,SIDEWAYS,56.7343,0.0774,0.0304,NEUTRAL,50.391999999999996,70.6878,-40.0,1766900.0,1584733.33,1893250.0,4925003.0,4350883.33,5118679.5,Black Long Day,None,None,0.0575,0.0,-0.0213,1062540.0,1872550.0,8794100.0,-701968580.0,0.0,0.0,0.0,18.4,0.0,1.27,0.0,2020-10-27
91,38,2.95,-0.11,-0.0359,3.06,2.91,3.07,3738000.0,11134070.0,-4056860.0,5.3,2.46,2.92,2.46,3.18,3.28,2.8,3.32,0.0,0.0,2.95,3.37,0.0,0.0,UPTREND,DOWNTREND,NONE,47.5821,-0.1589,0.0622,HIGH,73.2348,77.7417,-36.3636,4325000.0,4273133.33,4027600.0,12570969.0,11984096.0,11280717.5,Black Long Day,None,None,0.1303,0.1303,-0.0359,-4890320.0,312900.0,25117340.0,82314310.0,0.0,0.15,-0.4643,19.67,0.0,1.8,0.0,2020-01-14
92,37,2.13,0.19,0.0979,1.94,1.8,2.13,3742000.0,7524130.0,-775580.0,5.3,1.8,1.87,1.87,2.44,3.2,2.68,2.88,3.26,0.0,2.59,2.89,3.27,0.0,DOWNTREND,DOWNTREND,DOWNTREND,35.2188,-0.1474,0.10099999999999999,HIGH,-164.8497,9.491,-77.2414,3611900.0,3548066.67,3116450.0,8678239.0,9251174.67,8230698.5,None,None,None,-0.1839,-0.1962,-0.0897,-6291910.0,-23626790.0,-16221270.0,-14029600.0,0.0,0.0,0.0,14.2,0.0,1.3,0.0,2020-03-10
93,37,3.05,0.03,0.0099,3.04,2.99,3.12,5041000.0,15328770.0,-5339900.0,5.3,1.75,2.9,2.44,3.08,3.2,2.69,2.48,2.71,0.0,2.72,2.64,2.88,0.0,UPTREND,UPTREND,DOWNTREND,72.0499,0.1218,0.0535,HIGH,135.7225,86.9936,-10.4478,7361900.0,5689133.33,4824050.0,20366744.0,15573089.33,13097974.5,None,None,None,0.1686,0.0304,0.0304,-4827090.0,-31263250.0,-44806540.0,-66066410.0,0.0,0.0,0.0,20.33,0.0,1.86,0.0,2020-05-05
94,39,2.34,0.02,0.0086,2.31,2.31,2.37,406000.0,951010.0,13860.0,5.3,1.75,2.32,2.07,2.56,2.69,2.41,2.33,2.54,2.68,2.38,2.39,2.5,2.8,UPTREND,UPTREND,DOWNTREND,47.7325,0.0333,0.0461,NEUTRAL,-86.5467,31.5315,-70.2703,10138700.0,21268533.33,16220700.0,24666428.0,51320749.33,39124941.5,None,Tweezer Bottoms,None,-0.1034,-0.0602,-0.0677,-68046900.0,-701722860.0,-728330640.0,-739238370.0,0.0,0.0,0.0,15.6,0.0,1.08,0.0,2020-09-10
95,39,2.36,-0.02,-0.0084,2.38,2.35,2.38,373000.0,881280.0,47400.0,5.3,1.75,2.32,1.86,2.39,2.5,2.17,2.41,2.52,2.81,2.27,2.37,2.53,2.86,UPTREND,DOWNTREND,DOWNTREND,54.5374,-0.046,0.0448,NEUTRAL,93.0307,91.6667,-8.9286,9135700.0,7829800.0,6404300.0,20270675.0,16909016.67,13796975.5,Black Long Day,Tweezer Tops,None,-0.0958,0.1401,0.0043,-112700.0,-26607780.0,-37283280.0,-35946280.0,0.0,0.0,0.0,15.73,0.0,1.09,0.0,2020-08-18
96,38,2.34,0.17,0.0783,2.19,2.19,2.37,23083000.0,53104620.0,-2330000.0,5.3,1.75,1.98,1.86,2.36,2.51,2.17,2.45,2.5,2.87,2.2,2.37,2.55,2.89,DOWNTREND,DOWNTREND,SIDEWAYS,54.8031,-0.1252,0.0559,HIGH,63.2722,73.5497,-5.7692,9892400.0,7123133.33,5514300.0,20933483.0,15100687.33,11731200.5,White Long Day,None,None,-0.1034,0.1304,0.0783,-7382580.0,-36220640.0,-37155220.0,-33703230.0,0.0,0.0,0.0,13.76,0.0,1.09,0.0,2020-08-10
97,38,3.12,0.16,0.0541,2.97,2.95,3.13,3872000.0,11839070.0,-282470.0,5.3,2.46,2.78,2.46,3.16,3.46,2.79,3.37,0.0,0.0,2.94,3.4,0.0,0.0,UPTREND,DOWNTREND,NONE,53.2314,-0.2032,0.0598,HIGH,116.8385,85.1852,-8.3333,4649200.0,4017133.33,3912150.0,13057087.0,11153969.33,10906015.5,White Long Day,None,None,0.1954,0.1954,0.0759,-1952530.0,7144160.0,38946630.0,68922550.0,0.0,0.15,-0.4643,20.8,0.0,1.9,0.0,2020-01-09
98,38,2.46,-0.02,-0.0081,2.52,2.46,2.54,641000.0,1599690.0,405530.0,5.3,1.75,2.38,2.21,2.54,2.8,2.57,2.69,2.58,0.0,2.55,2.62,2.73,0.0,DOWNTREND,DOWNTREND,UPTREND,41.1881,-0.0536,0.0393,NEUTRAL,-86.9565,29.4101,-64.5161,669500.0,725266.67,2271700.0,1665036.0,1830121.33,5889957.0,Black Long Day,None,None,-0.0575,-0.0465,0.025,418850.0,399400.0,-1102390.0,-17289700.0,0.0,0.0,0.0,14.47,0.0,1.14,0.0,2020-07-14
99,39,2.51,-0.05,-0.0195,2.58,2.48,2.6,1482000.0,3747630.0,-247220.0,5.3,1.75,2.38,2.12,2.58,2.66,2.39,2.35,2.54,2.72,2.39,2.4,2.51,2.82,UPTREND,SIDEWAYS,DOWNTREND,58.1013,0.0332,0.0436,NEUTRAL,156.1018,75.2252,-24.3243,7502700.0,19355333.33,18278600.0,18313083.0,46704708.0,43450291.0,None,None,None,-0.0383,0.008,0.008,-129589930.0,-634035880.0,-668044560.0,-671782150.0,0.0,0.0,0.0,16.73,0.0,1.16,0.0,2020-09-04
100,37,2.19,0.11,0.0529,2.11,2.11,2.19,1212000.0,2611350.0,-600810.0,5.3,1.75,1.98,1.82,2.22,2.54,2.12,2.66,2.97,0.0,2.19,2.54,2.98,0.0,DOWNTREND,DOWNTREND,DOWNTREND,46.6971,-0.2144,0.079,HIGH,18.9204,60.597,-20.0,949400.0,1904866.67,2350350.0,1894136.0,3894897.33,5147080.0,White Marubozu,None,None,-0.1609,-0.1736,0.0788,-1039070.0,-8076330.0,-29826610.0,-37280850.0,0.0,0.0,0.0,14.6,0.0,1.34,0.0,2020-03-31
101,38,2.89,-0.15,-0.0493,3.02,2.89,3.08,2935000.0,8603970.0,302110.0,5.3,2.46,2.74,2.55,3.18,3.66,3.08,3.02,0.0,0.0,3.05,3.22,0.0,0.0,DOWNTREND,SIDEWAYS,NONE,45.6393,0.0062,0.0862,HIGH,-45.4702,35.2201,-77.3585,5628200.0,7804800.0,6773600.0,17207825.0,25219876.0,21551777.0,Black Long Day,None,None,0.1073,-0.0525,-0.0493,5543970.0,-205000.0,-2829990.0,38012000.0,0.0,0.0,0.0,19.27,0.0,1.76,0.0,2020-02-10
102,39,2.65,-0.03,-0.0112,2.67,2.62,2.67,1959000.0,5177580.0,31800.0,5.3,1.75,2.64,2.32,2.76,2.88,2.51,2.37,2.5,2.6,2.56,2.48,2.52,2.76,UPTREND,UPTREND,DOWNTREND,58.3297,0.0673,0.0392,NEUTRAL,88.2077,85.2713,-25.5814,2460400.0,3704733.33,4451050.0,6429776.0,9268129.33,10973169.5,None,None,None,0.0153,-0.0399,-0.0075,2038530.0,6160640.0,-199468970.0,-732679500.0,0.0,0.0,0.0,17.67,0.0,1.22,0.0,2020-10-02
103,37,2.51,0.01,0.004,2.55,2.51,2.64,3752000.0,9682900.0,-4577820.0,5.3,1.75,2.15,1.82,2.58,2.71,2.12,2.61,2.91,0.0,2.27,2.52,2.94,0.0,UPTREND,DOWNTREND,DOWNTREND,57.7462,-0.1383,0.0682,HIGH,186.0828,95.1311,-14.6067,1489600.0,1435466.67,1956100.0,3438797.0,3140453.33,4209600.5,Shooting Star,None,None,-0.0383,0.1461,0.004,-7294660.0,-9859580.0,-35604640.0,-41533580.0,0.0,0.0,0.0,16.73,0.0,1.53,0.0,2020-04-06
104,38,2.54,-0.11,-0.0415,2.59,2.5,2.59,1310000.0,3302320.0,-281710.0,5.3,1.75,2.52,2.15,2.69,2.9,2.69,2.74,2.63,0.0,2.67,2.69,2.79,0.0,DOWNTREND,SIDEWAYS,UPTREND,41.6377,-0.0171,0.046,NEUTRAL,-120.7542,16.6667,-90.0,3923300.0,3056533.33,2542550.0,10247823.0,8062079.33,6721252.5,None,None,None,-0.0268,0.0,-0.0415,-238570.0,-1565300.0,1863360.0,-33471970.0,0.0,0.0,0.0,16.93,0.0,1.55,0.0,2020-06-29
105,39,2.36,-0.01,-0.0042,2.39,2.32,2.4,1790000.0,4237060.0,-1875690.0,5.3,1.75,2.34,1.86,2.52,2.6,2.22,2.38,2.54,2.77,2.32,2.37,2.52,2.84,UPTREND,DOWNTREND,DOWNTREND,52.6917,-0.0051,0.0457,NEUTRAL,55.0518,72.7061,-35.1852,23830700.0,20801666.67,16861550.0,57117136.0,48763106.67,39025309.5,None,None,None,-0.0958,0.1401,-0.0248,-499157530.0,-506711950.0,-536301000.0,-537774940.0,0.0,0.0,0.0,15.73,0.0,1.09,0.0,2020-08-25
106,38,3.09,0.15,0.051,2.95,2.93,3.09,3362000.0,10158730.0,-580440.0,5.3,2.46,2.8,2.7,3.12,3.66,3.04,2.93,0.0,0.0,2.98,3.13,0.0,0.0,DOWNTREND,UPTREND,NONE,52.8996,-0.0377,0.067,HIGH,-1.9887,52.0363,-24.1379,2470800.0,4023200.0,4906600.0,7258657.0,11945893.33,15430575.5,White Long Day,None,None,0.1839,0.0131,0.0957,-1496260.0,5556970.0,-6071740.0,35677820.0,0.0,0.0,0.0,20.6,0.0,1.88,0.0,2020-02-20
107,38,3.16,0.07,0.0227,3.11,3.05,3.25,5191000.0,16408890.0,-590020.0,5.3,2.46,2.86,2.7,3.2,3.52,3.01,2.94,0.0,0.0,3.0,3.13,0.0,0.0,DOWNTREND,SIDEWAYS,NONE,54.8908,-0.0329,0.0653,HIGH,56.4701,65.5548,-15.0,2621200.0,3874000.0,4327700.0,7779343.0,11470621.33,13262740.0,None,None,None,0.2107,0.0361,0.1206,-2360830.0,4919590.0,-6379290.0,32567340.0,0.0,0.0,0.0,21.07,0.0,1.93,0.0,2020-02-21
108,39,2.84,0.04,0.0143,2.8,2.77,2.84,409000.0,1143860.0,-5600.0,4.21,1.75,2.76,2.56,2.88,3.08,2.74,2.58,2.5,2.6,2.74,2.63,2.59,2.76,UPTREND,UPTREND,SIDEWAYS,62.7832,0.0749,0.0289,LOW,75.7953,68.4127,-21.4286,1664700.0,1458333.33,1622950.0,4666351.0,4046437.33,4409888.0,None,None,None,0.0881,0.028999999999999998,0.0071,3298250.0,3929310.0,10872140.0,-692916120.0,0.0,0.0,0.0,18.93,0.0,1.31,0.0,2020-10-29
