,Unnamed: 0,Last,Change,%Change,Open,Low,High,Previous Close,Volume,Value,Net-Foreign,52 Week High,52 Week Low,Support 1,Support 2,Resistance 1,Resistance 2,MA 20,MA 50,MA 100,MA 200,EMA 20,EMA 50,EMA 100,EMA 200,Trend-Short,Trend-Medium,Trend-Long,RSI(14),"MACD(12,26,9)",ATR(14),Volatility,CCI(20),"STS(14,3,3)",%R(14),VolumeSMA(10),VolumeSMA(15),VolumeSMA(20),ValueSMA(10),ValueSMA(15),ValueSMA(20),CandleStick(1),CandleStick(2),CandleStick(3),YTD%,MTD%,WTD%,NFB(5),NFB(15),NFB(30),NFB(60),NFB(360),EPS,EPS%,P/E,DPS%,P/BV,ROE,Date
13,230,1007.0,7.0,0.006999999999999999,1009.0,1002.0,1009.0,1000.0,1280.0,1285190.0,0.0,1055.0,930.0,1000.0,957.0,1008.0,1044.0,999.4,995.63,982.55,995.55,999.59,993.54,991.14,1000.44,SIDEWAYS,SIDEWAYS,SIDEWAYS,63.4032,2.9876,0.0048,LOW,154.1339,65.8744,-12.9032,2927.0,2390.0,2178.5,2928236.5,2387923.67,2174760.75,Hanging Man,None,None,-0.0147,0.01,0.006,0.0,0.0,59580.0,-15280610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-29
14,225,1000.0,0.0,0.0,1010.0,1000.0,1010.0,1000.0,565.0,565100.0,0.0,1055.0,981.0,996.25,985.5,1005.0,1044.0,998.6,998.48,1013.64,0.0,999.07,1002.07,1010.98,0.0,SIDEWAYS,SIDEWAYS,SIDEWAYS,53.0606,-0.4479,0.0024,LOW,278.4938,76.1905,-71.4286,1467.5,1351.0,3709.25,1465515.0,1349257.33,3703154.5,Black Marubozu,Bearish Engulfing,None,-0.0215,0.001,0.0,0.0,0.0,-790010.0,-738560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-17
15,223,1035.0,5.0,0.0049,1035.0,1035.0,1035.0,1030.0,10.0,10350.0,0.0,1055.0,1014.0,1030.0,1014.0,1050.0,1054.5,1041.5,1033.92,0.0,0.0,1039.7,1035.81,0.0,0.0,SIDEWAYS,SIDEWAYS,NONE,50.8773,3.194,0.0057,LOW,-52.2054,0.0,-80.0,5432.5,5873.67,4598.5,5651667.0,6111580.33,4783340.75,White Marubozu,None,None,0.0127,0.0049,0.0049,5242700.0,4192700.0,4192700.0,6326165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-04
16,226,1025.0,1.0,0.001,1012.0,1012.0,1025.0,1024.0,2935.0,3008245.0,0.0,1055.0,981.0,1007.5,985.5,1025.5,1054.5,1019.35,1008.88,1006.19,0.0,1018.2,1012.66,1013.09,0.0,SIDEWAYS,SIDEWAYS,SIDEWAYS,55.6768,3.9448,0.009000000000000001,LOW,18.2529,56.1905,-28.5714,5217.5,3721.33,2958.5,5299644.5,3779265.33,3004721.5,White Marubozu,None,None,0.0029,-0.0087,0.0108,0.0,0.0,0.0,-790010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-12
17,227,1000.0,-10.0,-0.0099,1010.0,1000.0,1010.0,1010.0,10250.0,10275300.0,0.0,1055.0,981.0,996.25,985.5,1025.0,1054.5,1018.25,1009.12,1005.64,0.0,1015.76,1012.06,1012.77,0.0,SIDEWAYS,SIDEWAYS,SIDEWAYS,41.4743,3.0054,0.0097,LOW,-179.2453,33.3333,-100.0,5289.0,4577.33,3681.75,5331460.5,4638410.33,3730942.0,Black Marubozu,Bearish Engulfing,None,-0.0215,-0.0329,-0.0138,0.0,0.0,0.0,-790010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-17
18,227,940.0,0.0,0.0,940.0,940.0,940.0,940.0,4890.0,4596600.0,0.0,1055.0,930.0,939.5,935.0,947.25,1005.0,952.4,990.34,994.54,0.0,956.84,978.14,992.64,0.0,DOWNTREND,DOWNTREND,SIDEWAYS,35.13,-15.7791,0.0101,LOW,-68.37,34.3939,-90.9091,7555.0,12124.0,17354.0,7109641.0,11430769.33,16602130.0,White Marubozu,Tweezer Bottoms,None,-0.0802,-0.0032,-0.0074,0.0,1134250.0,-432275.0,-432275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-15
19,227,1030.0,-4.0,-0.0039,1030.0,1024.0,1030.0,1034.0,1565.0,1609250.0,0.0,1040.0,1014.0,1022.0,1014.0,1040.0,1040.0,1027.4,0.0,0.0,0.0,1028.72,0.0,0.0,0.0,SIDEWAYS,NONE,NONE,76.1027,-0.511,0.0072,LOW,22.0751,56.4103,-38.4615,2569.0,2504.33,1965.0,2648631.0,2575961.0,2020967.25,Dragonfly Doji,Bullish Harami,None,0.0078,0.0078,0.0078,0.0,2138590.0,1580785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-03
20,224,990.0,0.0,0.0,990.0,985.0,990.0,990.0,1070.0,1054300.0,0.0,1055.0,981.0,985.5,985.5,1010.0,1050.0,1025.0,1030.54,0.0,0.0,1017.5,1026.58,0.0,0.0,DOWNTREND,SIDEWAYS,NONE,26.1933,-6.992000000000001,0.0093,LOW,-134.6393,0.0,-85.7143,6134.5,6152.67,5962.5,6204451.0,6263167.33,6109067.0,Dragonfly Doji,Bullish Harami,None,-0.0313,-0.0388,0.0,51450.0,5191050.0,4141050.0,4403700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-24
21,227,1000.0,-10.0,-0.0099,1010.0,1000.0,1010.0,1010.0,10250.0,10275300.0,0.0,1055.0,981.0,996.25,985.5,1025.0,1054.5,1018.25,1009.12,1005.64,0.0,1015.76,1012.06,1012.77,0.0,SIDEWAYS,SIDEWAYS,SIDEWAYS,41.4743,3.0054,0.0097,LOW,-179.2453,33.3333,-100.0,5289.0,4577.33,3681.75,5331460.5,4638410.33,3730942.0,Black Marubozu,Bearish Engulfing,None,-0.0215,-0.0329,-0.0138,0.0,0.0,0.0,-790010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-14
22,228,1030.0,0.0,0.0,1030.0,1030.0,1030.0,1030.0,990.0,1019700.0,0.0,1040.0,1014.0,1027.5,1014.0,1040.0,1040.0,1029.2,1028.06,0.0,0.0,1028.72,1028.06,0.0,0.0,SIDEWAYS,SIDEWAYS,NONE,72.0344,0.1161,0.004,LOW,44.3925,88.8889,0.0,1397.5,1620.33,2193.5,1438472.0,1667256.67,2259597.75,White Marubozu,Bullish Harami,Three White Soldiers,0.0078,0.0078,0.0039,0.0,0.0,2138590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-24
